id,Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
1503092.0,2015-03-09,2,280.114708230479,,4.0,8.375,6,
1503093.0,2015-03-09,3,80.1311749505893,,4.0,8.375,6,
1503094.0,2015-03-09,4,41.7256099434086,,4.0,8.375,6,
1503095.0,2015-03-09,5,261.326829122549,,4.0,8.375,6,
1503101.0,2015-03-10,1,120.053548888447,,3.0,9.5,13,10
1503102.0,2015-03-10,2,279.649961183193,,3.0,9.5,13,10
1503103.0,2015-03-10,3,130.325454800002,,3.0,9.5,13,10
1503104.0,2015-03-10,4,81.469301222971,,3.0,9.5,13,10
1503105.0,2015-03-10,5,232.538394821195,,3.0,9.5,13,10
1503111.0,2015-03-11,1,77.5925278766144,,0.0,9.125,12,
1503112.0,2015-03-11,2,274.719950167954,,0.0,9.125,12,
1503113.0,2015-03-11,3,102.068111666797,,0.0,9.125,12,
1503114.0,2015-03-11,4,56.4990825988405,,0.0,9.125,12,
1503115.0,2015-03-11,5,223.970103711564,,0.0,9.125,12,
1503121.0,2015-03-12,1,123.321210172569,,0.0,7.125,10,0
1503122.0,2015-03-12,2,271.057968620896,,0.0,7.125,10,0
1503123.0,2015-03-12,3,94.0642345732726,,0.0,7.125,10,0
1503124.0,2015-03-12,4,84.3321888197467,,0.0,7.125,10,0
1503125.0,2015-03-12,5,210.491995601659,,0.0,7.125,10,0
1503131.0,2015-03-13,1,104.09727840711,,6.0,4.875,15,
1503132.0,2015-03-13,2,263.861714656075,,6.0,4.875,15,
1503133.0,2015-03-13,3,100.192312221242,,6.0,4.875,15,
1503134.0,2015-03-13,4,101.349615757381,,6.0,4.875,15,
1503135.0,2015-03-13,5,237.234063735022,,6.0,4.875,15,
1503141.0,2015-03-14,1,98.2811856068814,,7.0,5.125,15,
1503142.0,2015-03-14,2,360.715430654047,,7.0,5.125,15,
1503143.0,2015-03-14,3,137.39060848102,,7.0,5.125,15,
1503144.0,2015-03-14,4,74.0860398307729,,7.0,5.125,15,
1503145.0,2015-03-14,5,234.545964942322,,7.0,5.125,15,
1503151.0,2015-03-15,1,56.9672232806217,,7.0,5.75,13,21
1503152.0,2015-03-15,2,461.035577320529,,7.0,5.75,13,21
1503153.0,2015-03-15,3,119.54516706624,,7.0,5.75,13,21
1503154.0,2015-03-15,4,130.549602673201,,7.0,5.75,13,21
1503155.0,2015-03-15,5,278.612403986462,,7.0,5.75,13,21
1503161.0,2015-03-16,1,136.698666060069,,2.0,8.625,13,10
1503162.0,2015-03-16,2,269.022901877525,,2.0,8.625,13,10
1503163.0,2015-03-16,3,104.061780753424,,2.0,8.625,13,10
1503164.0,2015-03-16,4,82.2767663365038,,2.0,8.625,13,10
1503165.0,2015-03-16,5,252.212892372443,,2.0,8.625,13,10
1503171.0,2015-03-17,1,136.644449549369,,1.0,10.75,11,5
1503172.0,2015-03-17,2,296.541237199908,,1.0,10.75,11,5
1503173.0,2015-03-17,3,97.6460875999715,,1.0,10.75,11,5
1503174.0,2015-03-17,4,77.8012596345233,,1.0,10.75,11,5
1503175.0,2015-03-17,5,300.476490762008,,1.0,10.75,11,5
1503181.0,2015-03-18,1,117.213496435657,,4.0,10.625,8,
1503182.0,2015-03-18,2,292.981913276133,,4.0,10.625,8,
1503183.0,2015-03-18,3,108.643986899682,,4.0,10.625,8,
1503184.0,2015-03-18,4,88.7176395035293,,4.0,10.625,8,
1503185.0,2015-03-18,5,319.376884998689,,4.0,10.625,8,
1503191.0,2015-03-19,1,121.351949525045,,0.0,10.375,9,0
1503192.0,2015-03-19,2,267.179427626967,,0.0,10.375,9,0
1503193.0,2015-03-19,3,76.0556430358186,,0.0,10.375,9,0
1503194.0,2015-03-19,4,82.9965111073564,,0.0,10.375,9,0
1503195.0,2015-03-19,5,271.632339767702,,0.0,10.375,9,0
1503201.0,2015-03-20,1,125.078492851656,,7.0,5.0,9,45
1503202.0,2015-03-20,2,299.760479051294,,7.0,5.0,9,45
1503203.0,2015-03-20,3,94.5632337202022,,7.0,5.0,9,45
1503204.0,2015-03-20,4,88.6535909538115,,7.0,5.0,9,45
1503205.0,2015-03-20,5,339.055856444566,,7.0,5.0,9,45
1503211.0,2015-03-21,1,113.449213775737,,7.0,4.5,21,61
1503212.0,2015-03-21,2,383.085780794877,,7.0,4.5,21,61
1503213.0,2015-03-21,3,128.118006311446,,7.0,4.5,21,61
1503214.0,2015-03-21,4,52.639809323213,,7.0,4.5,21,61
1503215.0,2015-03-21,5,330.021049430432,,7.0,4.5,21,61
1503221.0,2015-03-22,1,71.5711481513957,,0.0,4.375,8,
1503222.0,2015-03-22,2,489.59934551007,,0.0,4.375,8,
1503223.0,2015-03-22,3,124.288818099514,,0.0,4.375,8,
1503224.0,2015-03-22,4,131.605920044064,,0.0,4.375,8,
1503225.0,2015-03-22,5,379.021922086074,,0.0,4.375,8,
1503231.0,2015-03-23,1,129.186723027161,,0.0,7.75,12,
1503232.0,2015-03-23,2,292.836479169109,,0.0,7.75,12,
1503233.0,2015-03-23,3,97.7709681259075,,0.0,7.75,12,
1503234.0,2015-03-23,4,57.7729211412768,,0.0,7.75,12,
1503235.0,2015-03-23,5,268.604981873421,,0.0,7.75,12,
1503241.0,2015-03-24,1,114.539801718388,,6.0,7.875,6,0
1503242.0,2015-03-24,2,297.037588138176,,6.0,7.875,6,0
1503243.0,2015-03-24,3,86.518746534295,,6.0,7.875,6,0
1503244.0,2015-03-24,4,56.0889149961493,,6.0,7.875,6,0
1503245.0,2015-03-24,5,285.301446768427,,6.0,7.875,6,0
1503251.0,2015-03-25,1,85.7675699240561,,6.0,7.875,14,5
1503252.0,2015-03-25,2,335.007901867692,,6.0,7.875,14,5
1503253.0,2015-03-25,3,100.897840106466,,6.0,7.875,14,5
1503254.0,2015-03-25,4,75.4697183642942,,6.0,7.875,14,5
1503255.0,2015-03-25,5,313.737446087374,,6.0,7.875,14,5
1503261.0,2015-03-26,1,126.909561618178,,7.0,7.125,9,0
1503262.0,2015-03-26,2,303.655812393538,,7.0,7.125,9,0
1503263.0,2015-03-26,3,93.3229257148621,,7.0,7.125,9,0
1503264.0,2015-03-26,4,94.1972531849185,,7.0,7.125,9,0
1503265.0,2015-03-26,5,266.972587002293,,7.0,7.125,9,0
1503271.0,2015-03-27,1,113.205121341153,,7.0,7.0,7,61
1503272.0,2015-03-27,2,320.938056470297,,7.0,7.0,7,61
1503273.0,2015-03-27,3,117.875796154693,,7.0,7.0,7,61
1503274.0,2015-03-27,4,81.3657470530275,,7.0,7.0,7,61
1503275.0,2015-03-27,5,293.189582126283,,7.0,7.0,7,61
1503281.0,2015-03-28,1,177.270608855771,,7.0,8.5,10,
1503282.0,2015-03-28,2,428.350102346051,,7.0,8.5,10,
1503283.0,2015-03-28,3,145.979562367808,,7.0,8.5,10,
1503284.0,2015-03-28,4,120.729232683492,,7.0,8.5,10,
1503285.0,2015-03-28,5,394.782309943371,,7.0,8.5,10,
1503291.0,2015-03-29,1,56.8890738313162,,7.0,8.25,12,61
1503292.0,2015-03-29,2,489.846609636217,,7.0,8.25,12,61
1503293.0,2015-03-29,3,140.02511297781,,7.0,8.25,12,61
1503294.0,2015-03-29,4,108.584974000503,,7.0,8.25,12,61
1503295.0,2015-03-29,5,307.880143820129,,7.0,8.25,12,61
1503301.0,2015-03-30,1,110.288515770675,,6.0,6.5,29,61
1503302.0,2015-03-30,2,351.715484397675,,6.0,6.5,29,61
1503303.0,2015-03-30,3,101.685038768879,,6.0,6.5,29,61
1503304.0,2015-03-30,4,93.8107940183229,,6.0,6.5,29,61
1503305.0,2015-03-30,5,260.7747623843,,6.0,6.5,29,61
1503311.0,2015-03-31,1,101.620422865145,,7.0,6.375,35,61
1503312.0,2015-03-31,2,339.71388362822,,7.0,6.375,35,61
1503313.0,2015-03-31,3,79.3577018316481,,7.0,6.375,35,61
1503314.0,2015-03-31,4,95.5346688510535,,7.0,6.375,35,61
1503315.0,2015-03-31,5,249.169849496114,,7.0,6.375,35,61
1504011.0,2015-04-01,1,134.425214341545,,4.0,5.0,24,22
1504012.0,2015-04-01,2,373.724177525822,,4.0,5.0,24,22
1504013.0,2015-04-01,3,151.109608356409,,4.0,5.0,24,22
1504014.0,2015-04-01,4,69.7873283360318,,4.0,5.0,24,22
1504015.0,2015-04-01,5,319.186205355817,,4.0,5.0,24,22
1504021.0,2015-04-02,1,269.424940927989,,6.0,6.5,19,61
1504022.0,2015-04-02,2,525.476422474447,,6.0,6.5,19,61
1504023.0,2015-04-02,3,183.215551302075,,6.0,6.5,19,61
1504024.0,2015-04-02,4,44.0544861327719,,6.0,6.5,19,61
1504025.0,2015-04-02,5,406.353937532213,,6.0,6.5,19,61
,2015-04-03,,,,5.0,7.375,14,
1504041.0,2015-04-04,1,274.149943740529,,0.0,8.375,11,
1504042.0,2015-04-04,2,624.731396612574,,0.0,8.375,11,
1504043.0,2015-04-04,3,262.841739078878,,0.0,8.375,11,
1504045.0,2015-04-04,5,495.482512843952,,0.0,8.375,11,
1504051.0,2015-04-05,1,102.981646842744,,3.0,8.625,11,
1504052.0,2015-04-05,2,713.240728417569,,3.0,8.625,11,
1504053.0,2015-04-05,3,243.89821522098,,3.0,8.625,11,
1504054.0,2015-04-05,4,101.154372513509,,3.0,8.625,11,
1504055.0,2015-04-05,5,311.448562590211,,3.0,8.625,11,
1504061.0,2015-04-06,1,60.1445223461642,,0.0,7.75,10,
1504062.0,2015-04-06,2,728.862922564967,,0.0,7.75,10,
1504063.0,2015-04-06,3,232.926035642952,,0.0,7.75,10,
1504064.0,2015-04-06,4,115.850549632261,,0.0,7.75,10,
1504065.0,2015-04-06,5,293.886267424832,,0.0,7.75,10,
1504071.0,2015-04-07,1,115.651138885906,,7.0,7.75,14,61
1504072.0,2015-04-07,2,402.937213841427,,7.0,7.75,14,61
1504073.0,2015-04-07,3,139.741645956969,,7.0,7.75,14,61
1504074.0,2015-04-07,4,99.9708304210839,,7.0,7.75,14,61
1504075.0,2015-04-07,5,242.488202056041,,7.0,7.75,14,61
1504081.0,2015-04-08,1,89.8685552544395,,2.0,12.0,11,
1504082.0,2015-04-08,2,372.219387571259,,2.0,12.0,11,
1504083.0,2015-04-08,3,134.171856017115,,2.0,12.0,11,
1504084.0,2015-04-08,4,89.4854107533566,,2.0,12.0,11,
1504085.0,2015-04-08,5,240.166760042682,,2.0,12.0,11,
1504091.0,2015-04-09,1,157.556996562067,,2.0,11.875,7,0
1504092.0,2015-04-09,2,368.140023251964,,2.0,11.875,7,0
1504093.0,2015-04-09,3,144.665453378248,,2.0,11.875,7,0
1504094.0,2015-04-09,4,71.4997218186786,,2.0,11.875,7,0
1504095.0,2015-04-09,5,271.062138387226,,2.0,11.875,7,0
1504101.0,2015-04-10,1,125.640782296666,,1.0,14.125,8,5
1504102.0,2015-04-10,2,449.200853104077,,1.0,14.125,8,5
1504103.0,2015-04-10,3,176.191631914365,,1.0,14.125,8,5
1504104.0,2015-04-10,4,69.6213343156897,,1.0,14.125,8,5
1504105.0,2015-04-10,5,273.777005049353,,1.0,14.125,8,5
1504111.0,2015-04-11,1,149.471145855324,,2.0,16.75,14,61
1504112.0,2015-04-11,2,435.937997165239,,2.0,16.75,14,61
1504113.0,2015-04-11,3,241.954245467709,,2.0,16.75,14,61
1504114.0,2015-04-11,4,75.5562497228574,,2.0,16.75,14,61
1504115.0,2015-04-11,5,279.734031972369,,2.0,16.75,14,61
1504121.0,2015-04-12,1,39.0548694183738,,5.0,12.375,16,
1504122.0,2015-04-12,2,423.167305958991,,5.0,12.375,16,
1504123.0,2015-04-12,3,148.003916028181,,5.0,12.375,16,
1504124.0,2015-04-12,4,170.691265230574,,5.0,12.375,16,
1504125.0,2015-04-12,5,256.220102827754,,5.0,12.375,16,
1504131.0,2015-04-13,1,94.5357769724487,,4.0,8.875,21,61
1504132.0,2015-04-13,2,286.808655322632,,4.0,8.875,21,61
1504133.0,2015-04-13,3,115.775782324593,,4.0,8.875,21,61
1504134.0,2015-04-13,4,85.5491123404555,,4.0,8.875,21,61
1504135.0,2015-04-13,5,228.441056194565,,4.0,8.875,21,61
1504141.0,2015-04-14,1,95.7358790995654,,7.0,10.75,17,61
1504142.0,2015-04-14,2,297.478196061337,,7.0,10.75,17,61
1504143.0,2015-04-14,3,114.709486133908,,7.0,10.75,17,61
1504144.0,2015-04-14,4,68.5181832029906,,7.0,10.75,17,61
1504145.0,2015-04-14,5,241.794663278364,,7.0,10.75,17,61
1504151.0,2015-04-15,1,102.93265639072,,0.0,15.5,19,5
1504152.0,2015-04-15,2,284.427934541009,,0.0,15.5,19,5
1504153.0,2015-04-15,3,77.9760319762046,,0.0,15.5,19,5
1504154.0,2015-04-15,4,82.5619143946999,,0.0,15.5,19,5
1504155.0,2015-04-15,5,267.331795587064,,0.0,15.5,19,5
1504161.0,2015-04-16,1,90.5282058330727,,6.0,9.375,16,21
1504162.0,2015-04-16,2,286.72764708972,,6.0,9.375,16,21
1504163.0,2015-04-16,3,80.6127984834301,,6.0,9.375,16,21
1504164.0,2015-04-16,4,64.3768783832988,,6.0,9.375,16,21
1504165.0,2015-04-16,5,249.985817848774,,6.0,9.375,16,21
1504171.0,2015-04-17,1,91.0744308710578,,0.0,10.5,15,
1504172.0,2015-04-17,2,314.997367966203,,0.0,10.5,15,
1504173.0,2015-04-17,3,95.874962983171,,0.0,10.5,15,
1504174.0,2015-04-17,4,85.0439789074107,,0.0,10.5,15,
1504175.0,2015-04-17,5,269.643570233699,,0.0,10.5,15,
1504181.0,2015-04-18,1,103.305896790347,,0.0,10.875,8,
1504182.0,2015-04-18,2,372.985639347608,,0.0,10.875,8,
1504183.0,2015-04-18,3,147.280675283552,,0.0,10.875,8,
1504184.0,2015-04-18,4,105.620424871498,,0.0,10.875,8,
1504185.0,2015-04-18,5,273.308983958271,,0.0,10.875,8,
1504191.0,2015-04-19,1,25.46219373912,,0.0,10.125,11,
1504192.0,2015-04-19,2,419.373474076238,,0.0,10.125,11,
1504193.0,2015-04-19,3,157.80717948852,,0.0,10.125,11,
1504194.0,2015-04-19,4,119.444010656665,,0.0,10.125,11,
1504195.0,2015-04-19,5,248.936886432743,,0.0,10.125,11,
1504201.0,2015-04-20,1,113.238537617252,,0.0,14.25,9,
1504202.0,2015-04-20,2,291.610305100325,,0.0,14.25,9,
1504203.0,2015-04-20,3,91.0940508208695,,0.0,14.25,9,
1504204.0,2015-04-20,4,78.2371204197756,,0.0,14.25,9,
1504205.0,2015-04-20,5,216.398739415418,,0.0,14.25,9,
1504211.0,2015-04-21,1,121.935695795117,,0.0,14.625,17,5
1504212.0,2015-04-21,2,262.312297451446,,0.0,14.625,17,5
1504213.0,2015-04-21,3,102.899554988628,,0.0,14.625,17,5
1504214.0,2015-04-21,4,75.6785562086606,,0.0,14.625,17,5
1504215.0,2015-04-21,5,236.929910073307,,0.0,14.625,17,5
1504221.0,2015-04-22,1,115.982784302446,,0.0,12.125,7,
1504222.0,2015-04-22,2,281.264299329947,,0.0,12.125,7,
1504223.0,2015-04-22,3,95.2336165638254,,0.0,12.125,7,
1504224.0,2015-04-22,4,76.9287622186942,,0.0,12.125,7,
1504225.0,2015-04-22,5,203.609195254356,,0.0,12.125,7,
1504231.0,2015-04-23,1,109.647753246652,,1.0,13.625,12,
1504232.0,2015-04-23,2,316.964561244097,,1.0,13.625,12,
1504233.0,2015-04-23,3,106.231696176478,,1.0,13.625,12,
1504234.0,2015-04-23,4,58.6866015325717,,1.0,13.625,12,
1504235.0,2015-04-23,5,232.875408477088,,1.0,13.625,12,
1504241.0,2015-04-24,1,93.8539762667653,,2.0,13.875,9,20
1504242.0,2015-04-24,2,311.721136965455,,2.0,13.875,9,20
1504243.0,2015-04-24,3,102.172051099545,,2.0,13.875,9,20
1504244.0,2015-04-24,4,72.944912850319,,2.0,13.875,9,20
1504245.0,2015-04-24,5,212.742403753359,,2.0,13.875,9,20
1504251.0,2015-04-25,1,121.601177999412,,7.0,13.75,8,63
1504252.0,2015-04-25,2,450.922945775814,,7.0,13.75,8,63
1504253.0,2015-04-25,3,129.196066694569,,7.0,13.75,8,63
1504254.0,2015-04-25,4,86.653507954899,,7.0,13.75,8,63
1504255.0,2015-04-25,5,247.902280079392,,7.0,13.75,8,63
1504261.0,2015-04-26,1,71.0071270593663,,8.0,7.0,11,61
1504262.0,2015-04-26,2,399.820571217996,,8.0,7.0,11,61
1504263.0,2015-04-26,3,112.950650114719,,8.0,7.0,11,61
1504264.0,2015-04-26,4,112.831158583878,,8.0,7.0,11,61
1504265.0,2015-04-26,5,252.667352565897,,8.0,7.0,11,61
1504271.0,2015-04-27,1,151.174833546803,,4.0,10.125,11,
1504272.0,2015-04-27,2,291.752346251679,,4.0,10.125,11,
1504273.0,2015-04-27,3,114.70001375553,,4.0,10.125,11,
1504274.0,2015-04-27,4,83.4751795147854,,4.0,10.125,11,
1504275.0,2015-04-27,5,197.564743508792,,4.0,10.125,11,
1504281.0,2015-04-28,1,91.0866799976838,,3.0,10.25,13,
1504282.0,2015-04-28,2,279.639574876652,,3.0,10.25,13,
1504283.0,2015-04-28,3,124.236952144972,,3.0,10.25,13,
1504285.0,2015-04-28,5,213.195052497114,,3.0,10.25,13,
1504291.0,2015-04-29,1,135.750739524874,,5.0,12.625,12,
1504292.0,2015-04-29,2,335.699732620073,,5.0,12.625,12,
1504293.0,2015-04-29,3,129.552575416168,,5.0,12.625,12,
1504294.0,2015-04-29,4,69.6885795663438,,5.0,12.625,12,
1504295.0,2015-04-29,5,250.927665410019,,5.0,12.625,12,
1504301.0,2015-04-30,1,185.547465909923,,6.0,11.375,10,61
1504302.0,2015-04-30,2,382.494805997457,,6.0,11.375,10,61
1504303.0,2015-04-30,3,116.009163395934,,6.0,11.375,10,61
1504304.0,2015-04-30,4,78.2474106946107,,6.0,11.375,10,61
1504305.0,2015-04-30,5,303.34662044021,,6.0,11.375,10,61
,2015-05-01,,,,6.0,10.0,6,21
1505021.0,2015-05-02,1,205.277811156554,,3.0,11.0,12,0
1505022.0,2015-05-02,2,569.854066374337,,3.0,11.0,12,0
1505023.0,2015-05-02,3,216.662099390377,,3.0,11.0,12,0
1505024.0,2015-05-02,4,168.464543906289,,3.0,11.0,12,0
1505025.0,2015-05-02,5,390.245200658863,,3.0,11.0,12,0
1505031.0,2015-05-03,1,49.1824014028742,,1.0,14.75,12,61
1505032.0,2015-05-03,2,467.833386599369,,1.0,14.75,12,61
1505033.0,2015-05-03,3,154.503619536054,,1.0,14.75,12,61
1505034.0,2015-05-03,4,132.20896007182,,1.0,14.75,12,61
1505035.0,2015-05-03,5,273.752958375164,,1.0,14.75,12,61
1505041.0,2015-05-04,1,141.916859730021,,5.0,15.875,13,21
1505042.0,2015-05-04,2,340.579351605995,,5.0,15.875,13,21
1505043.0,2015-05-04,3,98.8957608807515,,5.0,15.875,13,21
1505044.0,2015-05-04,4,108.931500577338,,5.0,15.875,13,21
1505045.0,2015-05-04,5,197.208560688196,,5.0,15.875,13,21
1505051.0,2015-05-05,1,98.3386635883964,,4.0,20.0,15,95
1505052.0,2015-05-05,2,295.928590213682,,4.0,20.0,15,95
1505053.0,2015-05-05,3,81.0951589620809,,4.0,20.0,15,95
1505054.0,2015-05-05,4,69.2603251298698,,4.0,20.0,15,95
1505055.0,2015-05-05,5,198.684243279816,,4.0,20.0,15,95
1505061.0,2015-05-06,1,112.613312971486,,3.0,17.125,11,21
1505062.0,2015-05-06,2,326.950819224427,,3.0,17.125,11,21
1505063.0,2015-05-06,3,101.849963136114,,3.0,17.125,11,21
1505064.0,2015-05-06,4,65.0766452616253,,3.0,17.125,11,21
1505065.0,2015-05-06,5,225.053574357765,,3.0,17.125,11,21
1505071.0,2015-05-07,1,119.486322756166,,6.0,12.0,16,21
1505072.0,2015-05-07,2,309.311901434242,,6.0,12.0,16,21
1505073.0,2015-05-07,3,91.9617294778322,,6.0,12.0,16,21
1505074.0,2015-05-07,4,60.8102412913987,,6.0,12.0,16,21
1505075.0,2015-05-07,5,211.802247435479,,6.0,12.0,16,21
1505081.0,2015-05-08,1,108.528740811492,,2.0,11.5,11,
1505082.0,2015-05-08,2,326.333702093022,,2.0,11.5,11,
1505083.0,2015-05-08,3,108.544660936963,,2.0,11.5,11,
1505084.0,2015-05-08,4,57.1956734130954,,2.0,11.5,11,
1505085.0,2015-05-08,5,265.721536983155,,2.0,11.5,11,
1505091.0,2015-05-09,1,122.939690460506,,7.0,13.5,14,61
1505092.0,2015-05-09,2,406.907398954341,,7.0,13.5,14,61
1505093.0,2015-05-09,3,170.599905877058,,7.0,13.5,14,61
1505094.0,2015-05-09,4,78.2411421697545,,7.0,13.5,14,61
1505095.0,2015-05-09,5,278.323409928638,,7.0,13.5,14,61
1505101.0,2015-05-10,1,54.676729153515,,2.0,12.75,18,0
1505102.0,2015-05-10,2,492.010489698116,,2.0,12.75,18,0
1505103.0,2015-05-10,3,161.944454769077,,2.0,12.75,18,0
1505104.0,2015-05-10,4,168.202423789623,,2.0,12.75,18,0
1505105.0,2015-05-10,5,319.454496491185,,2.0,12.75,18,0
1505111.0,2015-05-11,1,129.877961813861,,0.0,19.75,11,
1505112.0,2015-05-11,2,336.127629680071,,0.0,19.75,11,
1505113.0,2015-05-11,3,102.844671644941,,0.0,19.75,11,
1505114.0,2015-05-11,4,61.3151869370572,,0.0,19.75,11,
1505115.0,2015-05-11,5,205.667346687899,,0.0,19.75,11,
1505121.0,2015-05-12,1,94.6018729487518,,7.0,14.625,14,63
1505122.0,2015-05-12,2,327.092157926255,,7.0,14.625,14,63
1505123.0,2015-05-12,3,96.1947537258803,,7.0,14.625,14,63
1505124.0,2015-05-12,4,81.3705529527208,,7.0,14.625,14,63
1505125.0,2015-05-12,5,259.94167495408,,7.0,14.625,14,63
1505131.0,2015-05-13,1,166.814781762185,,7.0,11.875,16,21
1505132.0,2015-05-13,2,397.982340133214,,7.0,11.875,16,21
1505133.0,2015-05-13,3,178.860014594185,,7.0,11.875,16,21
1505134.0,2015-05-13,4,80.6915439319555,,7.0,11.875,16,21
1505135.0,2015-05-13,5,246.372623277805,,7.0,11.875,16,21
1505141.0,2015-05-14,1,53.434236162362,,7.0,11.25,10,20
1505142.0,2015-05-14,2,490.915769119788,,7.0,11.25,10,20
1505143.0,2015-05-14,3,164.032004782974,,7.0,11.25,10,20
1505144.0,2015-05-14,4,143.618292078555,,7.0,11.25,10,20
1505145.0,2015-05-14,5,309.927036397582,,7.0,11.25,10,20
1505151.0,2015-05-15,1,147.271258346731,,6.0,13.5,9,
1505152.0,2015-05-15,2,513.805644101383,,6.0,13.5,9,
1505153.0,2015-05-15,3,190.846157649949,,6.0,13.5,9,
1505154.0,2015-05-15,4,80.0250209033444,,6.0,13.5,9,
1505155.0,2015-05-15,5,292.967837715476,,6.0,13.5,9,
1505161.0,2015-05-16,1,164.984948024753,,7.0,10.5,11,61
1505162.0,2015-05-16,2,555.445636645735,,7.0,10.5,11,61
1505163.0,2015-05-16,3,223.041083514403,,7.0,10.5,11,61
1505164.0,2015-05-16,4,110.846941963139,,7.0,10.5,11,61
1505165.0,2015-05-16,5,329.998465824508,,7.0,10.5,11,61
1505171.0,2015-05-17,1,63.05558764595,,3.0,12.625,17,21
1505172.0,2015-05-17,2,562.648232082731,,3.0,12.625,17,21
1505173.0,2015-05-17,3,174.978926934013,,3.0,12.625,17,21
1505174.0,2015-05-17,4,171.465540571901,,3.0,12.625,17,21
1505175.0,2015-05-17,5,293.275532226017,,3.0,12.625,17,21
1505181.0,2015-05-18,1,103.802316848696,,6.0,11.625,8,61
1505182.0,2015-05-18,2,328.913429566134,,6.0,11.625,8,61
1505183.0,2015-05-18,3,123.539420521468,,6.0,11.625,8,61
1505184.0,2015-05-18,4,77.7209650240063,,6.0,11.625,8,61
1505185.0,2015-05-18,5,225.832737314778,,6.0,11.625,8,61
1505191.0,2015-05-19,1,142.786482873821,,6.0,10.125,11,63
1505192.0,2015-05-19,2,351.146415331786,,6.0,10.125,11,63
1505193.0,2015-05-19,3,105.471840044604,,6.0,10.125,11,63
1505194.0,2015-05-19,4,60.9239625788419,,6.0,10.125,11,63
1505195.0,2015-05-19,5,282.589418894077,,6.0,10.125,11,63
1505201.0,2015-05-20,1,92.0360687468511,,5.0,12.25,9,63
1505202.0,2015-05-20,2,356.207676664304,,5.0,12.25,9,63
1505203.0,2015-05-20,3,101.255561525615,,5.0,12.25,9,63
1505204.0,2015-05-20,4,39.6292101082508,,5.0,12.25,9,63
1505205.0,2015-05-20,5,219.800270156995,,5.0,12.25,9,63
1505211.0,2015-05-21,1,147.957523681187,,6.0,12.625,10,61
1505212.0,2015-05-21,2,348.534145245022,,6.0,12.625,10,61
1505213.0,2015-05-21,3,124.516554568504,,6.0,12.625,10,61
1505214.0,2015-05-21,4,72.2913067539047,,6.0,12.625,10,61
1505215.0,2015-05-21,5,281.519362391549,,6.0,12.625,10,61
1505221.0,2015-05-22,1,146.094397822298,,4.0,17.0,12,
1505222.0,2015-05-22,2,374.702368065499,,4.0,17.0,12,
1505223.0,2015-05-22,3,146.521590810863,,4.0,17.0,12,
1505224.0,2015-05-22,4,72.6752390870334,,4.0,17.0,12,
1505225.0,2015-05-22,5,263.214787734799,,4.0,17.0,12,
1505231.0,2015-05-23,1,212.693141838497,,5.0,13.375,8,0
1505232.0,2015-05-23,2,506.664209994684,,5.0,13.375,8,0
1505233.0,2015-05-23,3,234.957626970933,,5.0,13.375,8,0
1505235.0,2015-05-23,5,336.087101364585,,5.0,13.375,8,0
1505241.0,2015-05-24,1,125.559999732516,,2.0,14.375,8,
1505242.0,2015-05-24,2,602.379870231082,,2.0,14.375,8,
1505243.0,2015-05-24,3,238.55018095415,,2.0,14.375,8,
1505244.0,2015-05-24,4,160.036018067072,,2.0,14.375,8,
1505245.0,2015-05-24,5,301.519589889275,,2.0,14.375,8,
1505251.0,2015-05-25,1,93.8478895546048,,7.0,11.75,10,61
1505252.0,2015-05-25,2,621.867778874006,,7.0,11.75,10,61
1505253.0,2015-05-25,3,247.362274318026,,7.0,11.75,10,61
1505254.0,2015-05-25,4,102.105379903525,,7.0,11.75,10,61
1505255.0,2015-05-25,5,388.133249077524,,7.0,11.75,10,61
1505261.0,2015-05-26,1,126.885645229909,,6.0,13.0,14,21
1505262.0,2015-05-26,2,381.669744982195,,6.0,13.0,14,21
1505263.0,2015-05-26,3,143.902124921962,,6.0,13.0,14,21
1505264.0,2015-05-26,4,33.907482932934,,6.0,13.0,14,21
1505265.0,2015-05-26,5,220.472002758105,,6.0,13.0,14,21
1505271.0,2015-05-27,1,102.221242794941,,7.0,12.625,13,61
1505272.0,2015-05-27,2,358.895155316917,,7.0,12.625,13,61
1505273.0,2015-05-27,3,119.585121426913,,7.0,12.625,13,61
1505274.0,2015-05-27,4,59.5507929294823,,7.0,12.625,13,61
1505275.0,2015-05-27,5,210.016061677086,,7.0,12.625,13,61
1505281.0,2015-05-28,1,113.871596753032,,6.0,13.125,12,63
1505282.0,2015-05-28,2,340.514414991475,,6.0,13.125,12,63
1505283.0,2015-05-28,3,141.838393882903,,6.0,13.125,12,63
1505285.0,2015-05-28,5,267.45399550279,,6.0,13.125,12,63
1505291.0,2015-05-29,1,132.425641438842,,6.0,14.625,8,61
1505292.0,2015-05-29,2,365.087905303626,,6.0,14.625,8,61
1505293.0,2015-05-29,3,131.050800847681,,6.0,14.625,8,61
1505294.0,2015-05-29,4,61.0068815520603,,6.0,14.625,8,61
1505295.0,2015-05-29,5,250.764288305739,,6.0,14.625,8,61
1505301.0,2015-05-30,1,120.295569303579,,4.0,11.625,15,61
1505302.0,2015-05-30,2,456.734340691111,,4.0,11.625,15,61
1505303.0,2015-05-30,3,177.88318176972,,4.0,11.625,15,61
