id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Woche,Monat,Wochentag,Feiertag,Jahreszeit
1707075,2017-07-07,5,280.03553855482,5.0,20.625,7.0,61,0,27,7,5,0,3
1707085,2017-07-08,5,323.252800431888,4.0,20.625,16.0,21,0,27,7,6,0,3
1707095,2017-07-09,5,291.01852385457,1.0,19.125,9.0,5,0,27,7,7,0,3
1707105,2017-07-10,5,308.707126781116,7.0,17.5,6.0,61,0,28,7,1,0,3
1707115,2017-07-11,5,216.222234709874,6.0,19.875,11.0,95,0,28,7,2,0,3
1707125,2017-07-12,5,305.086914673925,7.0,14.75,12.0,61,0,28,7,3,0,3
1707135,2017-07-13,5,250.968535168665,6.0,16.875,15.0,61,0,28,7,4,0,3
1707145,2017-07-14,5,336.129612974149,3.0,19.5,8.0,61,0,28,7,5,0,3
1707155,2017-07-15,5,285.564576484531,7.0,18.75,10.0,21,0,28,7,6,0,3
1707165,2017-07-16,5,312.089956191711,8.0,17.375,9.0,61,0,28,7,7,0,3
1707175,2017-07-17,5,308.725687110286,6.0,18.5,12.0,0,0,29,7,1,0,3
1707185,2017-07-18,5,292.647047885435,5.0,18.75,7.0,0,0,29,7,2,0,3
1707195,2017-07-19,5,272.974738842505,1.0,22.5,13.0,0,0,29,7,3,0,3
1707205,2017-07-20,5,307.578629865835,7.0,21.5,5.0,61,0,29,7,4,0,3
1707215,2017-07-21,5,242.757993509039,2.0,20.5,10.0,0,0,29,7,5,0,3
1707225,2017-07-22,5,311.294356726898,7.0,18.5,9.0,63,0,29,7,6,0,3
1707235,2017-07-23,5,309.722661028726,6.0,19.375,12.0,61,0,29,7,7,0,3
1707245,2017-07-24,5,294.414373895706,7.0,18.75,10.0,21,0,30,7,1,0,3
1707255,2017-07-25,5,292.873336608295,7.0,16.25,16.0,63,0,30,7,2,0,3
1707265,2017-07-26,5,280.921450739357,0.0,20.875,10.0,61,0,30,7,3,0,3
1707275,2017-07-27,5,274.724777653659,6.0,19.5,10.0,61,0,30,7,4,0,3
1707285,2017-07-28,5,265.400900332413,6.0,18.125,17.0,61,0,30,7,5,0,3
1707295,2017-07-29,5,260.119810951082,5.0,19.625,11.0,61,0,30,7,6,0,3
1707305,2017-07-30,5,294.303759404718,5.0,24.0,11.0,61,0,30,7,7,0,3
1707315,2017-07-31,5,222.684255865425,2.0,22.75,9.0,21,0,31,7,1,0,3
1708015,2017-08-01,5,325.864227815201,6.0,21.375,7.0,21,0,31,8,2,0,3
1708025,2017-08-02,5,346.233879982049,5.0,21.375,8.0,61,0,31,8,3,0,3
1708035,2017-08-03,5,284.067056413653,7.0,20.125,10.0,95,0,31,8,4,0,3
1708045,2017-08-04,5,306.240426831459,6.0,19.625,18.0,21,0,31,8,5,0,3
1708055,2017-08-05,5,305.981167385721,4.0,20.125,12.0,21,0,31,8,6,0,3
1708065,2017-08-06,5,250.580732174045,3.0,18.5,13.0,21,0,31,8,7,0,3
1708075,2017-08-07,5,228.070359307693,2.0,22.4875,8.0,61,0,32,8,1,0,3
1708085,2017-08-08,5,241.398367826028,6.0,23.0625,8.0,21,0,32,8,2,0,3
1708095,2017-08-09,5,275.224826686467,1.0,21.125,11.0,0,0,32,8,3,0,3
1708105,2017-08-10,5,285.768050551316,6.0,19.6,9.0,61,0,32,8,4,0,3
1708115,2017-08-11,5,372.782287967599,7.0,16.375,8.0,61,0,32,8,5,0,3
1708125,2017-08-12,5,496.340276625854,7.0,15.5625,8.0,61,0,32,8,6,0,3
1708135,2017-08-13,5,409.881574019081,4.0,17.825,11.0,21,0,32,8,7,0,3
1708145,2017-08-14,5,292.091747260976,1.0,18.6375,12.0,0,0,33,8,1,0,3
1708155,2017-08-15,5,255.608134685099,2.0,25.0625,9.0,0,0,33,8,2,0,3
1708165,2017-08-16,5,251.948840372397,3.0,20.8625,8.0,0,0,33,8,3,0,3
1708175,2017-08-17,5,301.780605072633,5.0,21.8,10.0,63,0,33,8,4,0,3
1708185,2017-08-18,5,262.733830596957,6.0,19.6625,7.0,0,0,33,8,5,0,3
1708195,2017-08-19,5,375.15503525195,5.0,16.9375,11.0,63,0,33,8,6,0,3
1708205,2017-08-20,5,454.786377826213,6.0,16.0125,10.0,61,0,33,8,7,0,3
1708215,2017-08-21,5,317.30654950445,7.0,17.2,15.0,61,0,34,8,1,0,3
1708225,2017-08-22,5,264.929017109264,4.0,17.6125,11.0,21,0,34,8,2,0,3
1708235,2017-08-23,5,291.915768159844,0.0,19.4375,9.0,5,0,34,8,3,0,3
1708245,2017-08-24,5,275.774809663247,3.0,19.4875,14.0,21,0,34,8,4,0,3
1708255,2017-08-25,5,280.842590523046,3.0,19.7625,13.0,21,0,34,8,5,0,3
1708265,2017-08-26,5,339.991828492121,4.0,19.525,7.0,0,0,34,8,6,0,3
1708275,2017-08-27,5,317.500175379358,4.0,19.6625,13.0,21,0,34,8,7,0,3
1708285,2017-08-28,5,231.420492544675,4.0,20.5375,5.0,21,0,35,8,1,0,3
1708295,2017-08-29,5,298.71183853668,0.0,24.6,9.0,21,0,35,8,2,0,3
1708305,2017-08-30,5,253.839980851605,6.0,20.0,11.0,61,0,35,8,3,0,3
1708315,2017-08-31,5,240.055669466492,7.0,14.8875,11.0,61,0,35,8,4,0,3
1709015,2017-09-01,5,288.843756337643,4.0,17.3,7.0,61,0,35,9,5,0,3
1709025,2017-09-02,5,371.251226256219,4.0,16.525,8.0,21,0,35,9,6,0,3
1709035,2017-09-03,5,309.575629675294,3.0,17.4,7.0,0,0,35,9,7,0,3
1709045,2017-09-04,5,229.034192472509,0.0,18.2875,10.0,0,0,36,9,1,0,3
1709055,2017-09-05,5,271.36186156384,3.0,20.95,6.0,61,0,36,9,2,0,3
1709065,2017-09-06,5,205.509650132181,7.0,18.2,17.0,63,0,36,9,3,0,3
1709075,2017-09-07,5,286.739307390968,5.0,17.2875,16.0,21,0,36,9,4,0,3
1709085,2017-09-08,5,328.038238971674,7.0,14.9375,10.0,61,0,36,9,5,0,3
1709095,2017-09-09,5,309.96940239757,7.0,15.025,9.0,61,0,36,9,6,0,3
1709105,2017-09-10,5,325.047767160549,2.0,17.65,11.0,0,0,36,9,7,0,3
1709115,2017-09-11,5,280.517630391338,3.0,17.8625,11.0,21,0,37,9,1,0,3
1709125,2017-09-12,5,264.766259125866,5.0,16.1,12.0,21,0,37,9,2,0,3
1709135,2017-09-13,5,257.656908373648,7.0,13.3375,20.0,63,0,37,9,3,0,3
1709145,2017-09-14,5,282.042321987466,7.0,13.2375,13.0,61,0,37,9,4,0,3
1709155,2017-09-15,5,281.018887596673,6.0,14.425,11.0,21,0,37,9,5,0,3
1709165,2017-09-16,5,385.784960697173,8.0,11.9125,6.0,61,0,37,9,6,0,3
1709175,2017-09-17,5,371.904519977965,7.0,15.25,7.0,61,0,37,9,7,0,3
1709185,2017-09-18,5,241.442718410661,2.0,15.075,4.0,0,0,38,9,1,0,3
1709195,2017-09-19,5,286.987625514626,5.0,14.3875,8.0,65,0,38,9,2,0,3
1709205,2017-09-20,5,279.232234751958,7.0,14.225,10.0,61,0,38,9,3,0,3
1709215,2017-09-21,5,233.781957431054,4.0,16.9625,7.0,10,0,38,9,4,0,3
1709225,2017-09-22,5,298.224387910597,1.0,15.5875,8.0,0,0,38,9,5,0,4
1709235,2017-09-23,5,309.402162505762,0.0,15.85,9.0,0,0,38,9,6,0,4
1709245,2017-09-24,5,286.951029790191,7.0,15.8125,9.0,53,0,38,9,7,0,4
1709255,2017-09-25,5,209.770076292486,6.0,16.225,15.0,21,0,39,9,1,0,4
1709265,2017-09-26,5,251.23625399,7.0,15.725,12.0,10,0,39,9,2,0,4
1709275,2017-09-27,5,269.32389585869,7.0,16.575,10.0,61,0,39,9,3,0,4
1709285,2017-09-28,5,216.18337274071,7.0,15.1125,7.0,21,0,39,9,4,0,4
1709295,2017-09-29,5,183.336062025461,2.0,19.1,6.0,10,0,39,9,5,0,4
1709305,2017-09-30,5,252.771674208015,7.0,15.1125,6.0,61,0,39,9,6,0,4
1710015,2017-10-01,5,290.957200506203,2.0,16.2875,6.0,61,0,39,10,7,0,4
1710025,2017-10-02,5,320.747988356239,6.0,15.15,13.0,61,0,40,10,1,0,4
1710035,2017-10-03,5,284.291202178128,5.0,14.2625,14.0,61,0,40,10,2,0,4
1710045,2017-10-04,5,222.932328659137,3.0,14.1375,13.0,0,0,40,10,3,0,4
1710055,2017-10-05,5,157.712941182534,2.0,14.0125,13.0,0,0,40,10,4,0,4
1710065,2017-10-06,5,240.141151489344,1.0,13.8875,13.0,3,0,40,10,5,0,4
1710075,2017-10-07,5,203.274980317166,7.0,10.65,10.0,61,0,40,10,6,0,4
1710085,2017-10-08,5,291.121674749828,0.0,12.025,12.0,5,0,40,10,7,0,4
1710095,2017-10-09,5,249.608625916003,5.0,12.475,8.0,20,0,41,10,1,0,4
1710105,2017-10-10,5,226.822208607871,7.0,14.05,9.0,63,0,41,10,2,0,4
1710115,2017-10-11,5,184.755380176755,7.0,14.6375,12.0,63,0,41,10,3,0,4
1710125,2017-10-12,5,251.400414606129,6.0,13.1875,24.0,21,0,41,10,4,0,4
1710135,2017-10-13,5,228.234419368223,6.0,14.1625,8.0,10,0,41,10,5,0,4
1710145,2017-10-14,5,281.010411691744,8.0,15.7625,12.0,61,0,41,10,6,0,4
1710155,2017-10-15,5,291.366018115848,2.0,17.8125,5.0,28,0,41,10,7,0,4
1710165,2017-10-16,5,234.501209431174,5.0,17.9375,7.0,10,0,42,10,1,0,4
1710175,2017-10-17,5,243.654436807116,7.0,14.725,13.0,61,0,42,10,2,0,4
1710185,2017-10-18,5,252.221751760971,4.0,14.8125,6.0,0,0,42,10,3,0,4
1710195,2017-10-19,5,248.139879342767,6.0,14.85,9.0,10,0,42,10,4,0,4
1710205,2017-10-20,5,245.085584097377,7.0,14.175,6.0,61,0,42,10,5,0,4
1710215,2017-10-21,5,283.147732419059,7.0,13.0375,6.0,61,0,42,10,6,0,4
1710225,2017-10-22,5,310.598534350843,7.0,11.025,7.0,61,0,42,10,7,0,4
1710245,2017-10-24,5,235.057967677447,7.0,11.925,8.0,61,0,43,10,2,0,4
1710255,2017-10-25,5,237.570580195407,7.0,14.225,16.0,61,0,43,10,3,0,4
1710265,2017-10-26,5,211.310572068957,5.0,13.475,12.0,61,0,43,10,4,0,4
1710275,2017-10-27,5,270.124179027441,4.0,11.95,13.0,61,0,43,10,5,0,4
1710285,2017-10-28,5,294.86190808903,7.0,11.2125,17.0,61,0,43,10,6,0,4
1710295,2017-10-29,5,288.883204317746,2.0,9.9,20.0,21,0,43,10,7,0,4
1710305,2017-10-30,5,349.552126584613,,,,61,0,44,10,1,0,4
1711015,2017-11-01,5,225.046455806744,,,,61,0,44,11,3,0,4
1711025,2017-11-02,5,211.038003898981,3.0,11.6875,13.0,61,0,44,11,4,0,4
1711035,2017-11-03,5,222.547233588861,,,,61,0,44,11,5,0,4
1711045,2017-11-04,5,238.74868723471,4.0,10.2625,5.0,61,0,44,11,6,0,4
1711055,2017-11-05,5,238.177696155918,4.0,9.8,8.0,61,0,44,11,7,0,4
1711065,2017-11-06,5,183.512613245384,,,,61,0,45,11,1,0,4
1711075,2017-11-07,5,209.558055324474,5.0,6.7875,5.0,61,0,45,11,2,0,4
1711085,2017-11-08,5,158.471260467753,5.0,8.625,9.0,61,0,45,11,3,0,4
1612116,2016-12-11,6,84.5644203966836,7.0,7.1875,7.0,61,0,49,12,7,0,4
1612126,2016-12-12,6,76.8451108268975,7.0,4.875,4.0,61,0,50,12,1,0,4
1612136,2016-12-13,6,65.1120642648545,7.0,6.285714,5.0,10,0,50,12,2,0,4
1612146,2016-12-14,6,74.2674362412923,7.0,4.625,6.0,45,0,50,12,3,0,4
1612156,2016-12-15,6,75.9259389553386,7.0,0.0,8.0,49,0,50,12,4,0,4
1612166,2016-12-16,6,83.1967350210813,8.0,-1.0,5.0,10,0,50,12,5,0,4
1612186,2016-12-18,6,110.772438479613,7.0,7.0,8.0,0,0,50,12,7,0,4
1612196,2016-12-19,6,51.7405211861006,8.0,5.75,4.0,0,0,51,12,1,0,4
1612206,2016-12-20,6,73.8610197567487,8.0,1.5,7.0,10,0,51,12,2,0,4
1612216,2016-12-21,6,47.2190696131545,6.0,3.625,10.0,10,0,51,12,3,0,4
1612226,2016-12-22,6,54.3229595577533,7.0,5.25,8.0,61,0,51,12,4,0,1
1612236,2016-12-23,6,133.499200389925,7.0,6.375,9.0,10,0,51,12,5,0,1
1612246,2016-12-24,6,39.5775381438053,6.0,6.125,14.0,95,0,51,12,6,0,1
1612276,2016-12-27,6,48.8907184408876,6.0,8.25,21.0,61,0,52,12,2,0,1
1612296,2016-12-29,6,25.9982201360405,3.0,3.75,11.0,10,0,52,12,4,0,1
1710306,2017-10-30,6,64.6372397047353,,,,61,0,44,10,1,0,4
1711016,2017-11-01,6,23.8681794994192,,,,61,0,44,11,3,0,4
1711026,2017-11-02,6,44.0295290260757,3.0,11.6875,13.0,61,0,44,11,4,0,4
1711036,2017-11-03,6,37.8268031111705,,,,61,0,44,11,5,0,4
1711046,2017-11-04,6,36.8568923709382,4.0,10.2625,5.0,61,0,44,11,6,0,4
1711056,2017-11-05,6,28.3820956676204,4.0,9.8,8.0,61,0,44,11,7,0,4
1711066,2017-11-06,6,56.8173975212702,,,,61,0,45,11,1,0,4
1711076,2017-11-07,6,39.7253764673138,5.0,6.7875,5.0,61,0,45,11,2,0,4
1711086,2017-11-08,6,32.9732470744695,5.0,8.625,9.0,61,0,45,11,3,0,4
